qid,docno,score,rank,orig_score,kg_score
0,3848,0.6655095785856247,1,0.3899820148944855,0.7835928201675415
0,2922,0.6440388262271881,2,0.4748650193214416,0.7165418863296509
0,5070,0.638342148065567,3,0.5181878209114075,0.689836859703064
0,3851,0.6344876110553741,4,0.3944036364555359,0.7373807430267334
0,4753,0.618748265504837,5,0.447880744934082,0.6919772028923035
0,5073,0.6175206363201141,6,0.4382820129394531,0.6943371891975403
0,5079,0.6113231480121611,7,0.3978717923164367,0.702802300453186
0,2858,0.6061872601509094,8,0.3662953376770019,0.7089980840682983
0,2919,0.5972286373376846,9,0.3048566877841949,0.7225309014320374
0,2835,0.595814350247383,10,0.4134905636310577,0.673953115940094
0,4409,0.5854212522506714,11,0.4513901472091675,0.6428631544113159
0,4408,0.5848169207572936,12,0.4218657612800598,0.6546531319618225
0,3153,0.5796970695257186,13,0.4172403514385223,0.6493213772773743
0,5043,0.5368687510490417,14,0.3676354885101318,0.609397292137146
0,4410,0.5265395432710647,15,0.3424400985240936,0.605439305305481
0,3162,0.5140035390853882,16,0.3587566614151001,0.5805379152297974
0,3850,0.5137051790952682,17,0.4090679585933685,0.558549702167511
0,2921,0.4603911250829696,18,0.3368062078952789,0.51335608959198
0,5002,0.4234130650758743,19,0.3469972014427185,0.4561627209186554
0,3157,0.3976172178983688,20,0.407658189535141,0.3933139443397522
0,5011,0.3886862754821777,21,0.4528212547302246,0.36119985580444336
0,3849,0.3768222570419312,22,0.413516104221344,0.3610963225364685
0,5035,0.3614769369363785,23,0.377863347530365,0.3544541895389557
0,3846,0.35965369343757625,24,0.3056925535202026,0.38277989625930786
0,5061,0.35681765675544735,25,0.3309677243232727,0.3678961992263794
0,2832,0.340086755156517,26,0.3046445846557617,0.3552762567996979
0,2875,0.28056127727031704,27,0.3387016057968139,0.2556439936161041
0,3091,0.2716785430908203,28,0.307898998260498,0.25615549087524414
0,5009,0.26887782514095304,29,0.3356014192104339,0.24028199911117554
0,2857,0.26710558533668516,30,0.3051612377166748,0.25079602003097534
0,2878,0.25679109394550326,31,0.4140043258666992,0.18941399455070496
0,5075,0.25583271235227584,32,0.3772408962249756,0.20380063354969025
0,5020,0.2523933082818985,33,0.3462918400764465,0.21215108036994934
0,4762,0.251396170258522,34,0.3091405034065246,0.22664859890937805
0,5076,0.2505303412675857,35,0.3650381565093994,0.20145556330680847
0,4756,0.23580054044723509,36,0.3393195569515228,0.19143524765968323
0,3847,0.2252210959792137,37,0.4414404034614563,0.13255567848682404
0,4819,0.20782927572727203,38,0.3083508312702179,0.16474860906600952
0,2855,0.19511297866702076,39,0.424351155757904,0.09686804562807083
0,4757,0.18975747525691983,40,0.3111498355865478,0.13773217797279358
0,4407,0.1760830372571945,41,0.4198989272117615,0.07159051299095154
0,5165,0.16848563700914382,42,0.3337102234363556,0.09767509996891022
0,5193,0.15619288384914398,43,0.299055278301239,0.09496614336967468
0,5072,0.15207861140370368,44,0.3467080295085907,0.0686660036444664
0,5099,0.14505025669932364,45,0.3403258323669433,0.06136072427034378
0,5015,0.1435848869383335,46,0.3159616887569427,0.06970911473035812
0,5018,0.13578675520839167,47,0.451132595539093,0.0006385379238054156
0,2861,0.12991523575037717,48,0.4034704566001892,0.012677283957600594
0,3766,0.1255826072767377,49,0.3468557596206665,0.03075125627219677
0,2856,0.12545389626175163,50,0.4570629298686981,-0.016664260998368263
1,4649,0.7695287942886352,1,0.3662204146385193,0.9423752427101135
1,4643,0.7303071796894072,2,0.4288997054100036,0.8594818115234375
1,4641,0.7191772788763046,3,0.4191549122333526,0.8477582931518555
1,5440,0.7092766851186751,4,0.4165555536746979,0.8347285985946655
1,4645,0.6540744364261626,5,0.4128242135047912,0.7574673891067505
1,5431,0.6400161206722259,6,0.4233680963516235,0.7328652739524841
1,4685,0.6388848364353179,7,0.4023283123970032,0.7402662038803101
1,4652,0.6349621176719665,8,0.5289400815963745,0.6804001331329346
1,5436,0.6323858708143234,9,0.4164578020572662,0.7249264717102051
1,5100,0.6321850895881652,10,0.4640769362449646,0.7042314410209656
1,5439,0.6309622466564178,11,0.4386962056159973,0.7133619785308838
1,3637,0.6276782423257827,12,0.3887680470943451,0.7300683259963989
1,4299,0.6256471782922745,13,0.3909567892551422,0.7262287735939026
1,4644,0.6203663110733032,14,0.3761814832687378,0.7250169515609741
1,4262,0.6090839862823486,15,0.4320143461227417,0.6849709749221802
1,4301,0.6079034715890883,16,0.4168697893619537,0.6897750496864319
1,3006,0.5937477767467498,17,0.3844071626663208,0.6834651827812195
1,4267,0.5929604858160018,18,0.442246526479721,0.657552182674408
1,5442,0.5925254106521606,19,0.3844301104545593,0.6817091107368469
1,4266,0.5840078562498092,20,0.4282527267932892,0.6507600545883179
1,5105,0.5729783833026885,21,0.4477484226226806,0.6266483664512634
1,4269,0.5724809318780898,22,0.4018594324588775,0.6456044316291809
1,5435,0.5723902970552444,23,0.4748115241527557,0.614209771156311
1,5428,0.5689707100391388,24,0.3647456169128418,0.6564957499504089
1,2910,0.5636229038238525,25,0.3842815160751343,0.6404834985733032
1,5437,0.5585367649793624,26,0.3884234130382538,0.6314424872398376
1,4640,0.5530585229396819,27,0.4555308818817138,0.5948560833930969
1,5430,0.5522317230701446,28,0.4018545746803283,0.6166790723800659
1,4684,0.551767885684967,29,0.4030416011810303,0.6155077219009399
1,4648,0.5510105162858963,30,0.4142530262470245,0.6096208691596985
1,5432,0.5460025727748871,31,0.3851488828659057,0.6149398684501648
1,4651,0.5317798584699631,32,0.388265997171402,0.5932857990264893
1,4646,0.5210659503936768,33,0.4060186743736267,0.5703719258308411
1,4258,0.5210035443305969,34,0.4281434416770935,0.5608007311820984
1,4696,0.5064559400081634,35,0.4442048072814941,0.5331349968910217
1,5433,0.49348016679286955,36,0.4327917993068695,0.5194894671440125
1,4650,0.48811104893684387,37,0.3977094888687134,0.5268545746803284
1,5096,0.48775337338447566,38,0.4570679664611816,0.5009042620658875
1,4261,0.48132758438587187,39,0.4167249500751495,0.5090144276618958
1,5101,0.4691376596689224,40,0.4079037606716156,0.4953807592391968
1,4688,0.469095042347908,41,0.4810257852077484,0.46398186683654785
1,5444,0.46619403958320615,42,0.3790094256401062,0.503558874130249
1,2820,0.4625462621450424,43,0.4087899625301361,0.48558467626571655
1,4647,0.45615746974945065,44,0.3750607371330261,0.4909132122993469
1,5429,0.4533708661794662,45,0.4234169721603393,0.46620824933052063
1,2860,0.45152006149291984,46,0.4532145261764526,0.4507938623428345
1,4257,0.4391975700855255,47,0.3891273736953735,0.46065622568130493
1,5099,0.43205964863300317,48,0.4176316857337951,0.4382430613040924
1,2822,0.4191028296947479,49,0.39519202709198,0.4293503165245056
1,5427,0.40942180156707764,50,0.4909194111824035,0.3744942545890808
10,4147,0.6372499644756316,1,0.2636166214942932,0.7973785400390625
10,4150,0.583328229188919,2,0.2951552867889404,0.7068309187889099
10,5557,0.5670998096466064,3,0.2808841466903686,0.6897636651992798
10,4154,0.5658810287714005,4,0.3520112931728363,0.6575394868850708
10,5559,0.5638675481081009,5,0.2266496121883392,0.7083895206451416
10,5551,0.5418077290058135,6,0.2282270789146423,0.6761994361877441
10,4143,0.5373198509216308,7,0.3332290649414062,0.6247873306274414
10,4907,0.5354712069034576,8,0.2510783076286316,0.6573538780212402
10,4912,0.5278369218111038,9,0.2676537930965423,0.6393439769744873
10,4854,0.5257719606161118,10,0.3115073144435882,0.6175996661186218
10,4443,0.5171588778495788,11,0.2814756631851196,0.6181659698486328
10,4151,0.5155428528785705,12,0.3016459345817566,0.6072129607200623
10,4849,0.5122317463159561,13,0.3365224301815033,0.5875357389450073
10,4142,0.511560234427452,14,0.2208137810230255,0.6361658573150635
10,5566,0.5076763927936553,15,0.2454367876052856,0.6200647950172424
10,5483,0.5033226788043975,16,0.3032021522521972,0.5890886187553406
10,4149,0.501636129617691,17,0.2715619802474975,0.6002393364906311
10,2853,0.49330245852470395,18,0.3054828643798828,0.5737965703010559
10,4441,0.49065125286579125,19,0.2294317185878753,0.602602481842041
10,2892,0.49012923836708067,20,0.3351272344589233,0.5565586686134338
10,4155,0.48937827646732324,21,0.2259194552898407,0.6022891998291016
10,4903,0.48331783115863797,22,0.3133104145526886,0.5561781525611877
10,4905,0.4803805440664291,23,0.2926785051822662,0.5608242750167847
10,4141,0.4756185621023178,24,0.2602341473102569,0.5679261684417725
10,4442,0.47478552460670465,25,0.2504300475120544,0.5709378719329834
10,4153,0.4657084167003631,26,0.2235545516014099,0.5694886445999146
10,4446,0.45355388224124904,27,0.2098271548748016,0.5580081939697266
10,5563,0.4435357958078384,28,0.2563890516757965,0.5237415432929993
10,4851,0.43758101165294644,29,0.2870994508266449,0.5020731091499329
10,4906,0.43110969066619875,30,0.2644802927970886,0.5025222897529602
10,5488,0.4287512004375457,31,0.2539656162261963,0.5036593079566956
10,5560,0.426572498679161,32,0.2700500786304474,0.4936535358428955
10,4904,0.4236715614795684,33,0.2679514586925506,0.4904087483882904
10,4145,0.42130458056926723,34,0.2900570631027221,0.47755351662635803
10,3668,0.41438563466072076,35,0.2805387377738952,0.47174859046936035
10,4440,0.4114333808422088,36,0.2405530512332916,0.4846678078174591
10,3660,0.4048919409513473,37,0.2436290085315704,0.4740046262741089
10,4911,0.3901984870433807,38,0.2520301043987274,0.4494135081768036
10,4909,0.3680599555373192,39,0.2282556146383285,0.4279761016368866
10,4910,0.36362194418907157,40,0.2037068605422973,0.4321569800376892
10,4855,0.3587537884712219,41,0.2399439513683319,0.4096722900867462
10,4448,0.35546534508466715,42,0.2123435884714126,0.416803240776062
10,2852,0.33512221872806547,43,0.312806099653244,0.34468626976013184
10,5321,0.32631695568561553,44,0.2173998057842254,0.3729957342147827
10,5491,0.305829581618309,45,0.2234101593494415,0.3411521911621094
10,4850,0.29490160644054414,46,0.3098640441894531,0.28848913311958313
10,5558,0.28873604685068127,47,0.2292337566614151,0.3142370283603668
10,2854,0.2838149845600128,48,0.2491334080696106,0.29867851734161377
10,2891,0.2800203084945678,49,0.2124709486961364,0.30897003412246704
10,3014,0.27361595332622524,50,0.2520350813865661,0.28286489844322205
11,3802,0.8514178216457366,1,0.6627573370933533,0.9322723150253296
11,3806,0.8023777067661285,2,0.5744951963424683,0.9000416398048401
11,4340,0.7751578509807586,3,0.5899708271026611,0.8545237183570862
11,5090,0.7608515620231628,4,0.5452074408531189,0.8532704710960388
11,5091,0.7529466986656188,5,0.5091739296913147,0.8574207425117493
11,4344,0.7467120826244353,6,0.5186867117881775,0.8444372415542603
11,5089,0.7390109062194824,7,0.5206711292266846,0.8325850963592529
11,3804,0.7365906596183777,8,0.5297619104385376,0.8252315521240234
11,3800,0.7362697660923003,9,0.601467490196228,0.79404217004776
11,4346,0.7338567793369293,10,0.4961998462677002,0.8357097506523132
11,4342,0.7326836347579955,11,0.5379771590232849,0.8161292672157288
11,3803,0.7292840123176574,12,0.5244494676589966,0.8170702457427979
11,5092,0.728216677904129,13,0.4499432444572449,0.8474767208099365
11,4874,0.7254062235355376,14,0.5930176377296448,0.7821441888809204
11,3801,0.7253562211990356,15,0.5999670028686523,0.7790944576263428
11,3832,0.7251289010047912,16,0.6142612099647522,0.7726436257362366
11,3816,0.7233593761920928,17,0.5184992551803589,0.8111565709114075
11,3827,0.7197473227977753,18,0.6421241760253906,0.7530143857002258
11,2845,0.7113056898117065,19,0.4545826911926269,0.8213298320770264
11,3830,0.707790333032608,20,0.5915135145187378,0.7576232552528381
11,3396,0.7056575596332549,21,0.5169066190719604,0.7865508198738098
11,3825,0.7029780745506287,22,0.4639801979064941,0.8054057359695435
11,3813,0.7022298157215119,23,0.5537710189819336,0.7658550143241882
11,3811,0.7014133095741272,24,0.5006064772605896,0.7874733805656433
11,4875,0.6908398807048797,25,0.5066481232643127,0.7697792053222656
11,4877,0.6852820873260498,26,0.4899606108665466,0.7689912915229797
11,3821,0.6835938394069672,27,0.5566264390945435,0.738008439540863
11,4876,0.681713342666626,28,0.5295603275299072,0.7469217777252197
11,4663,0.678814935684204,29,0.4814258217811584,0.7634102702140808
11,3395,0.6780835449695587,30,0.5671354532241821,0.7256327271461487
11,3805,0.6769938945770263,31,0.4544227123260498,0.7723815441131592
11,4343,0.6693480849266052,32,0.501564621925354,0.7412552833557129
11,3809,0.6684042274951935,33,0.5702030062675476,0.7104904651641846
11,4341,0.6627057880163192,34,0.4845291674137115,0.7390671968460083
11,3817,0.6586778342723846,35,0.5803633332252502,0.6922411918640137
11,3399,0.6567169159650802,36,0.4918002784252167,0.7273954749107361
11,4665,0.654964792728424,37,0.4821890592575073,0.7290115356445312
11,5095,0.6543486654758452,38,0.4540725946426391,0.7401812672615051
11,5314,0.6540665030479431,39,0.4621374607086181,0.7363218069076538
11,2846,0.6520140647888183,40,0.4955400228500366,0.7190743684768677
11,4670,0.6507592380046845,41,0.5639824271202087,0.6879492998123169
11,3807,0.6478728652000427,42,0.5896109342575073,0.672842264175415
11,4666,0.6432721734046936,43,0.4395477175712585,0.7305826544761658
11,4664,0.6321255683898925,44,0.5874251127243042,0.6512829065322876
11,2847,0.625571072101593,45,0.4456716775894165,0.7026708126068115
11,3818,0.622252082824707,46,0.4991160035133362,0.675024688243866
11,4662,0.6012222111225127,47,0.5011194944381714,0.644123375415802
11,2844,0.6009871423244476,48,0.5322938561439514,0.6304271221160889
11,4668,0.5909891486167907,49,0.5668014287948608,0.6013553142547607
11,3822,0.586103332042694,50,0.5147208571434021,0.6166958212852478
12,2989,0.6555608183145522,1,0.3042473495006561,0.8061237335205078
12,3205,0.5702245593070984,2,0.3398764133453369,0.6689451932907104
12,3217,0.5204889118671417,3,0.3603268265724182,0.5891298055648804
12,3000,0.5074863910675048,4,0.3469409942626953,0.576291561126709
12,3220,0.4126967459917068,5,0.3076593577861786,0.4577127695083618
12,3213,0.3854307353496551,6,0.2752043306827545,0.43267062306404114
12,4368,0.24126248955726623,7,0.3320123553276062,0.20236968994140625
12,3206,0.22466517984867096,8,0.322799414396286,0.18260765075683594
12,2993,0.2068493008613586,9,0.3512717485427856,0.14495396614074707
12,2999,0.20620499253273009,10,0.2342832386493683,0.1941714584827423
12,3219,0.1967143714427948,11,0.4289754033088684,0.09717392921447754
12,2998,0.19119677394628523,12,0.3441416025161743,0.12564899027347565
12,3208,0.18951142951846123,13,0.348474383354187,0.12138444930315018
12,4362,0.18167547881603238,14,0.2769464552402496,0.14084506034851074
12,3221,0.1815279275178909,15,0.3106627464294433,0.12618443369865417
12,2947,0.17522077113389967,16,0.29417285323143,0.12424130737781525
12,2996,0.16484086513519283,17,0.4451343715190887,0.04471507668495178
12,2991,0.1555402413010597,18,0.2252053767442703,0.1256837546825409
12,4377,0.15263734385371208,19,0.2722969949245453,0.10135463625192642
12,4804,0.14248046874999998,20,0.2370357662439346,0.10195676982402802
12,4365,0.1203360991552472,21,0.3609108030796051,0.017232654616236687
12,3222,0.10208986550569533,22,0.2815558910369873,0.025175854563713074
12,3211,0.09929458759725092,23,0.3183704018592834,0.00540495291352272
12,3214,0.09927937174215912,24,0.314969003200531,0.006840958259999752
12,2986,0.09752682633697984,25,0.2845285534858703,0.017383228987455368
12,5471,0.09172277003526688,26,0.2853972315788269,0.00871942937374115
12,2990,0.08996426612138747,27,0.259769856929779,0.017190441489219666
12,4841,0.08996000159531832,28,0.3188294768333435,-0.008126916363835335
12,3209,0.08961511980742215,29,0.2501271367073059,0.020824255421757698
12,3328,0.08899620417505502,30,0.2727550268173218,0.010242423042654991
12,4842,0.08628772236406801,31,0.2280128896236419,0.025548364967107773
12,3791,0.0847695602569729,32,0.2905497848987579,-0.0034219645895063877
12,4902,0.0837501473724842,33,0.268929123878479,0.0043877288699150085
12,4374,0.08370066024363042,34,0.2545747756958008,0.010468896478414536
12,3281,0.08365873489528894,35,0.2798836827278137,-0.00043767131865024567
12,3001,0.08272778820246457,36,0.250003457069397,0.011038215830922127
12,3904,0.08207305707037447,37,0.2442710101604461,0.012559648603200912
12,3752,0.08206943040713666,38,0.2540611624717712,0.008358688093721867
12,3625,0.08142595896497369,39,0.2846595048904419,-0.0056741321459412575
12,2994,0.08136304505169391,40,0.269252747297287,0.000838886946439743
12,3608,0.08042395077645778,41,0.259817510843277,0.0035409964621067047
12,5430,0.0799251930322498,42,0.2601182758808136,0.002699586097151041
12,5104,0.07958194324746727,43,0.2708335518836975,-0.0023830318823456764
12,4893,0.07884116321802137,44,0.2372766882181167,0.010940223932266235
12,3747,0.07874499964527783,45,0.2492999136447906,0.0056500365026295185
12,2826,0.07740281894803046,46,0.2755704522132873,-0.00752616673707962
12,4389,0.07669198205694555,47,0.2316237390041351,0.010292657651007175
12,4359,0.07638796493411062,48,0.2376640141010284,0.007269658148288727
12,2843,0.07628829036839305,49,0.2395456284284591,0.006320859771221876
12,3330,0.07564149731770158,50,0.2602081596851349,-0.0034585008397698402
13,3104,0.4477166682481766,1,0.301472395658493,0.5103927850723267
13,3102,0.32661355733871456,2,0.2780280411243438,0.34743592143058777
13,4809,0.31447595953941343,3,0.3192337453365326,0.31243690848350525
13,4879,0.3130128085613251,4,0.2909142971038818,0.3224835991859436
13,4420,0.25444652438163756,5,0.284589946269989,0.24152791500091553
13,3631,0.2044900879263878,6,0.3641198575496673,0.13607732951641083
13,4102,0.19308790042996404,7,0.3580745756626129,0.12237932533025742
13,3330,0.1905103117227554,8,0.3634592592716217,0.11638933420181274
13,4792,0.16637905240058898,9,0.3176509141921997,0.10154825448989868
13,3628,0.1551156222820282,10,0.3533467948436737,0.07015940546989441
13,3633,0.15446999520063398,11,0.3090075254440307,0.0882396250963211
13,5413,0.150386081635952,12,0.3312472701072693,0.07287414371967316
13,3239,0.14461449682712554,13,0.3238922357559204,0.06778118014335632
13,3625,0.14278584048151968,14,0.4420398473739624,0.014534123241901398
13,3108,0.13367815390229226,15,0.3239317834377289,0.05214088410139084
13,3118,0.13328325003385544,16,0.3665432929992676,0.03331466019153595
13,3241,0.13243836238980292,17,0.3171220421791076,0.05328821390867233
13,3621,0.12557615544646977,18,0.36031574010849,0.02497347630560398
13,3632,0.12488289587199687,19,0.4127003848552704,0.0015325434505939484
13,5279,0.1240012403577566,20,0.3352904319763183,0.033448729664087296
13,3096,0.12327175885438917,21,0.3610603809356689,0.02136234939098358
13,3146,0.11831069961190223,22,0.3257988691329956,0.029387198388576508
13,3534,0.11691234949976205,23,0.3598117530345917,0.012812605127692223
13,2850,0.11690586619079113,24,0.3324180245399475,0.024543512612581253
13,3615,0.11540744043886661,25,0.3563472032546997,0.012147542089223862
13,5476,0.11540365293622017,26,0.3531109094619751,0.013529114425182343
13,4321,0.11381300464272498,27,0.2833240032196045,0.04116543382406235
13,3063,0.11225308813154697,28,0.3406338393688202,0.014375623315572739
13,3328,0.11182297654449938,29,0.3034642040729522,0.029691021889448166
13,4520,0.11071943882852792,30,0.3073756694793701,0.026438197121024132
13,3840,0.11054033376276493,31,0.3642125725746155,0.001823659986257553
13,3564,0.10706253200769424,32,0.3199578523635864,0.015821680426597595
13,3829,0.10575605891644956,33,0.3511517345905304,0.0005864836275577545
13,4592,0.10409962804988025,34,0.3153094053268432,0.013581152074038982
13,5474,0.10311185624450443,35,0.3355321288108825,0.003503168001770973
13,3014,0.10028306636959314,36,0.3002954423427582,0.014563476666808128
13,3572,0.0985165043734014,37,0.3111739754676819,0.00737758819013834
13,4832,0.09780055843293667,38,0.282249391078949,0.018751058727502823
13,3539,0.09722139239311216,39,0.2896361351013183,0.014757931232452393
13,4320,0.09706388330087065,40,0.3058125376701355,0.007600174285471439
13,5050,0.09697583569213745,41,0.3104433715343475,0.005489748902618885
13,3718,0.09611940886825321,42,0.2991474866867065,0.009107375517487526
13,2912,0.09511010311543941,43,0.3065221905708313,0.004504922777414322
13,5363,0.0948874677531421,44,0.2825481295585632,0.01446146983653307
13,3585,0.09468706315383313,45,0.3157890439033508,-7.092859596014023e-05
13,3198,0.0945041261613369,46,0.3200862407684326,-0.0021739229559898376
13,3537,0.09355361014604566,47,0.2893131077289581,0.00965668261051178
13,2838,0.09333772175014018,48,0.2791857123374939,0.013688582926988602
13,2859,0.09267838085070251,49,0.3037714660167694,0.002209915779531002
13,3401,0.09192491266876458,50,0.2799010276794433,0.011363720521330833
14,4714,0.36790825128555293,1,0.4202310442924499,0.34548419713974
14,4867,0.32474448233842845,2,0.1914957612752914,0.38185107707977295
14,3337,0.30142382234334947,3,0.1808576136827469,0.35309505462646484
14,4870,0.2994825780391693,4,0.2449479103088379,0.32285457849502563
14,2829,0.2659420937299728,5,0.3543011546134949,0.22807392477989197
14,2828,0.21455751881003376,6,0.4618573784828186,0.1085718646645546
14,2830,0.14102262780070304,7,0.2895761728286743,0.07735682278871536
14,4713,0.12959235906600952,8,0.2534146606922149,0.07652565836906433
14,4715,0.12860079258680343,9,0.2899344563484192,0.059457793831825256
14,2840,0.12711654156446453,10,0.2269965708255767,0.08431081473827362
14,4717,0.12365928143262861,11,0.2386380583047866,0.07438266277313232
14,3298,0.11699052266776562,12,0.3198292851448059,0.03005962446331978
14,3308,0.11255253106355664,13,0.2011607736349105,0.07457756996154785
14,3632,0.11253898381255567,14,0.378016859292984,-0.0012372485361993313
14,4438,0.10442151576280592,15,0.2064834833145141,0.06068067252635956
14,3740,0.10180364586412907,16,0.2878466248512268,0.02207094058394432
14,3302,0.0976945977658033,17,0.2587213218212127,0.028683144599199295
14,4862,0.09712005830369888,18,0.3075867891311645,0.006920030806213617
14,4657,0.09638068806380033,19,0.2793046832084656,0.01798469014465809
14,3368,0.09408511891961097,20,0.2149185389280319,0.04229936748743057
14,4707,0.09255589954555035,21,0.3515353202819824,-0.0184352807700634
14,4598,0.090652684494853,22,0.1815366148948669,0.05170242860913277
14,3757,0.08135095983743668,23,0.1861986219882965,0.036416247487068176
14,3222,0.07908122078515588,24,0.2504956722259521,0.005617884453386068
14,3836,0.0788713527843356,25,0.2396597862243652,0.009962024167180061
14,5452,0.0780267473310232,26,0.2052807211875915,0.0234893299639225
14,4708,0.07722175866365433,27,0.2638399004936218,-0.002757444977760315
14,4705,0.07702522352337834,28,0.20254547894001,0.02323082834482193
14,3324,0.07523134406656024,29,0.2369441092014312,0.005925873294472694
14,3633,0.07496915142983199,30,0.2151338756084442,0.014898555353283882
14,5465,0.07481977660208938,31,0.2180745899677276,0.013424856588244438
14,3727,0.07473789490759371,32,0.2026014924049377,0.019939210265874863
14,4930,0.07421406358480451,33,0.1970879435539245,0.021553829312324524
14,3534,0.07304200502112505,34,0.2267374694347381,0.007172520272433758
14,4661,0.07260707244276998,35,0.2193442583084106,0.009719707071781158
14,4655,0.07253857105970382,36,0.2190997004508972,0.009726658463478088
14,3736,0.07213150365278123,37,0.2071087062358856,0.014284131117165089
14,3139,0.07149810302071272,38,0.2329715341329574,0.002295203972607851
14,3299,0.06993604600429533,39,0.2114156484603881,0.009301930665969849
14,3051,0.06963449018076061,40,0.2064416706562042,0.011002841405570507
14,5146,0.06936319675296544,41,0.2198100686073303,0.004885965958237648
14,5366,0.06926122621516695,42,0.2321744561195373,-0.0005587294581346214
14,5503,0.06874679615721105,43,0.2225483953952789,0.00283182505518198
14,5406,0.06868092659860847,44,0.2363030314445495,-0.003157118335366249
14,3572,0.06828400439117104,45,0.2362837791442871,-0.0037158990744501352
14,3724,0.06791548216715454,46,0.2254190146923065,0.0004139682278037071
14,4703,0.06772067323327065,47,0.2912367880344391,-0.028071947395801544
14,3845,0.06598655837588012,48,0.2242063581943512,-0.001821927260607481
14,4704,0.06578107979148624,49,0.2391014099121093,-0.008499061688780785
14,2849,0.06503930371254682,50,0.1928400099277496,0.010267572477459908
2,5593,0.6732684940099716,1,0.4044366776943207,0.788482129573822
2,5585,0.6095366209745406,2,0.44802126288414,0.6787574887275696
2,5512,0.6032102823257446,3,0.4435956478118896,0.6716165542602539
2,3572,0.6026860147714614,4,0.4910363256931305,0.6505358815193176
2,3844,0.5829200387001037,5,0.5855506062507629,0.5817926526069641
2,5392,0.5539876461029052,6,0.4730223417282104,0.5886870622634888
2,5393,0.5397846877574921,7,0.5272531509399414,0.5451553463935852
2,5198,0.5196282058954238,8,0.4500161111354828,0.5494619607925415
2,5581,0.5011888533830642,9,0.4121120274066925,0.5393646359443665
2,5510,0.5003883421421051,10,0.4937806725502014,0.5032202005386353
2,3775,0.4827884972095489,11,0.4245563149452209,0.5077451467514038
2,4673,0.4739494174718856,12,0.5119500160217285,0.4576634466648102
2,3596,0.466270300745964,13,0.4243448376655578,0.4842383563518524
2,4462,0.46478410959243766,14,0.4657422006130218,0.46437349915504456
2,5081,0.44395292699337,15,0.4235738515853882,0.4526868164539337
2,5601,0.4391441762447357,16,0.413339763879776,0.45020321011543274
2,4592,0.43695403337478633,17,0.4798578023910522,0.4185667037963867
2,3592,0.4352693736553192,18,0.4334173202514648,0.43606311082839966
2,5594,0.43387343883514395,19,0.3929987549781799,0.45139116048812866
2,4505,0.43226694166660307,20,0.3918533623218536,0.44958704710006714
2,4674,0.4294596135616302,21,0.4315770268440246,0.42855215072631836
2,3845,0.4287646442651748,22,0.4082517623901367,0.43755587935447693
